,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil,new_wer,new_wil,wer_improved,wil_improved
1419,1419,24,5,"kerala state, kerala state, india",malayalam1,malayalam,male,255,india,FALSE,,,,0,0,0.15942029,0.26130874,FALSE,FALSE
1420,1420,29,5,"trivandrum, kerala, india",malayalam2,malayalam,female,592,india,FALSE,,,,0.057971014,0.083690549,0.173913043,0.264266304,FALSE,FALSE
1421,1421,19,3.5,"bangalore, india",malayalam3,malayalam,female,1780,india,FALSE,,,,0,0,0.101449275,0.1685053,FALSE,FALSE
1422,1422,18,3,"dubai, united arab emirates",malayalam4,malayalam,female,1857,united arab emirates,FALSE,,,,0.15942029,0.243856333,0.260869565,0.411005435,FALSE,FALSE
1423,1423,30,4,"mosta, malta",maltese1,maltese,female,409,malta,FALSE,,,,0.014492754,0.028775467,0.057971014,0.11258139,FALSE,FALSE
1424,1424,74,6,"marsa, malta",maltese2,maltese,female,1359,malta,FALSE,,,,0.057971014,0.083690549,0.304347826,0.357859532,FALSE,FALSE
1425,1425,26,13,"shanxi province, shanxi, china",mandarin1,mandarin,female,256,china,FALSE,,,,0.144927536,0.243856333,0.086956522,0.166351607,TRUE,TRUE
1426,1426,19,3,"beijing, china",mandarin10,mandarin,male,491,china,FALSE,,,,0.115942029,0.180733163,0.333333333,0.49726776,FALSE,FALSE
1427,1427,53,13,"kao-hsiung, taiwan",mandarin11,mandarin,female,607,taiwan,FALSE,,,,0.144927536,0.232736573,0.391304348,0.517637408,FALSE,FALSE
1428,1428,23,1,"singapore, singapore",mandarin12,mandarin,male,623,singapore,FALSE,,,,1,1,0.115942029,0.182916118,TRUE,TRUE
1429,1429,29,13,"nantou, taiwan",mandarin13,mandarin,male,685,taiwan,FALSE,,,,0.188405797,0.31758034,0.231884058,0.353807223,FALSE,FALSE
1430,1430,49,20,"dalian, liaoning, china",mandarin14,mandarin,male,719,china,FALSE,,,,0.15942029,0.194317315,0.173913043,0.286561265,FALSE,FALSE
1431,1431,28,11,"tainan, taiwan",mandarin15,mandarin,female,746,taiwan,FALSE,,,,0.144927536,0.229606625,0.289855072,0.41021862,FALSE,FALSE
1432,1432,32,10,"taipei, taiwan",mandarin16,mandarin,male,750,taiwan,FALSE,,,,0.15942029,0.243856333,0.31884058,0.47517225,FALSE,FALSE
1433,1433,26,13,"wuhan, hubei, china",mandarin17,mandarin,male,796,china,FALSE,,,,0.188405797,0.27124951,0.188405797,0.321652607,FALSE,FALSE
1434,1434,29,13,"taoyuan, taiwan",mandarin18,mandarin,female,872,taiwan,FALSE,,,,0.289855072,0.464659978,0.347826087,0.510869565,FALSE,FALSE
1435,1435,27,13,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china,FALSE,,,,0.130434783,0.243856333,0.492753623,0.63013285,FALSE,FALSE
1436,1436,38,14,"nanjing, china",mandarin2,mandarin,female,257,china,FALSE,,,,0.144927536,0.215350071,0.376811594,0.432098765,FALSE,FALSE
1437,1437,40,12,"ping tong, taiwan",mandarin20,mandarin,female,931,taiwan,FALSE,,,,0.072463768,0.11258139,0.144927536,0.211730072,FALSE,FALSE
1438,1438,38,9,"chengdu, sichuan, china",mandarin21,mandarin,female,984,china,FALSE,,,,0.086956522,0.151966874,0.289855072,0.317703893,FALSE,FALSE
1439,1439,39,11,"haikou, hainan, china",mandarin22,mandarin,female,1019,china,FALSE,,,,0.15942029,0.258098892,0.405797101,0.573913043,FALSE,FALSE
1440,1440,46,13,"kao-hsiung, taiwan",mandarin23,mandarin,female,1044,taiwan,FALSE,,,,0.231884058,0.34131485,0.623188406,0.748447205,FALSE,FALSE
1441,1441,21,10,"shanghai, china",mandarin24,mandarin,female,1089,china,FALSE,,,,0.014492754,0.028775467,0.115942029,0.182916118,FALSE,FALSE
1442,1442,28,13,"wuxi, jiangsu, china",mandarin25,mandarin,female,1125,china,FALSE,,,,0.057971014,0.099531117,0.144927536,0.211730072,FALSE,FALSE
1443,1443,31,12,"emei, sichuan, china",mandarin26,mandarin,female,1141,china,FALSE,,,,0.188405797,0.307544757,0.420289855,0.637681159,FALSE,FALSE
1444,1444,18,15,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china,FALSE,,,,0.15942029,0.279296066,0.202898551,0.355285592,FALSE,FALSE
1445,1445,45,15,"shanghai, china",mandarin28,mandarin,male,1447,china,FALSE,,,,0.144927536,0.247025741,0.15942029,0.272333982,FALSE,FALSE
1446,1446,24,4,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china,FALSE,,,,0.15942029,0.293425751,0.304347826,0.45629529,FALSE,FALSE
1447,1447,43,10,"jilin city, jilin, china",mandarin3,mandarin,male,258,china,FALSE,,,,0.101449275,0.1685053,0.434782609,0.559130435,FALSE,FALSE
1448,1448,27,13,"taipei, taiwan",mandarin30,mandarin,male,1491,taiwan,FALSE,,,,0.173913043,0.283034953,0.347826087,0.446267432,FALSE,FALSE
1449,1449,26,13,"wenzhou, zhejiang, china",mandarin31,mandarin,female,1519,china,FALSE,,,,0.173913043,0.297209604,0.376811594,0.54581184,FALSE,FALSE
1450,1450,23,12,"taipei, taiwan",mandarin32,mandarin,female,1527,taiwan,FALSE,,,,0.275362319,0.459225611,0.420289855,0.593185863,FALSE,FALSE
1451,1451,25,6,"beijing, china",mandarin33,mandarin,male,1541,china,FALSE,,,,0.028985507,0.042650104,0.15942029,0.238224638,FALSE,FALSE
1452,1452,31,13,"shi jia zhuang, hebei, china",mandarin34,mandarin,female,1578,china,FALSE,,,,0.275362319,0.437378326,0.550724638,0.748464751,FALSE,FALSE
1453,1453,27,12,"yantai, shandong, china",mandarin35,mandarin,female,1579,china,FALSE,,,,0.115942029,0.180733163,0.173913043,0.275585284,FALSE,FALSE
1454,1454,32,10,"beijing, china",mandarin36,mandarin,female,1580,china,FALSE,,,,0.144927536,0.268851082,0.347826087,0.480225989,FALSE,FALSE
1455,1455,32,12,"huhot, nei meng gu, china",mandarin37,mandarin,female,1581,china,FALSE,,,,0.101449275,0.17826087,0.347826087,0.435618729,FALSE,FALSE
1456,1456,33,12,"changsha, hunan, china",mandarin38,mandarin,female,1582,china,FALSE,,,,0.173913043,0.31758034,0.536231884,0.67020934,FALSE,FALSE
1457,1457,24,12,"tie ling, liaoning, china",mandarin39,mandarin,female,1583,china,FALSE,,,,0.173913043,0.293425751,0.289855072,0.438756428,FALSE,FALSE
1458,1458,24,6,"shanghai, china",mandarin4,mandarin,female,259,china,FALSE,,,,0.188405797,0.303519669,0.260869565,0.4099979,FALSE,FALSE
1459,1459,28,12,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china,FALSE,,,,0.144927536,0.218441504,0.275362319,0.424890729,FALSE,FALSE
1460,1460,34,13,"songyuan, jilin, china",mandarin41,mandarin,female,1615,china,FALSE,,,,0.144927536,0.247025741,0.362318841,0.485125858,FALSE,FALSE
1461,1461,47,16,"yanbian, jilin, china",mandarin42,mandarin,female,1616,china,FALSE,,,,1,1,0.826086957,0.940372671,TRUE,TRUE
1462,1462,24,15,"datong, shanxi, china",mandarin43,mandarin,female,1617,china,FALSE,,,,0.347826087,0.548494983,0.637681159,0.784334023,FALSE,FALSE
1463,1463,21,16,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china,FALSE,,,,0.130434783,0.197324415,0.289855072,0.41021862,FALSE,FALSE
1464,1464,42,12,"beijing, china",mandarin45,mandarin,female,1631,china,FALSE,,,,0.449275362,0.585585586,1.275362319,0.972151179,FALSE,FALSE
1465,1465,43,9,"jilin city, jilin, china",mandarin46,mandarin,female,1636,china,FALSE,,,,0.15942029,0.194317315,0.507246377,0.651889741,FALSE,FALSE
1466,1466,28,8,"beijing, china",mandarin47,mandarin,female,1644,china,FALSE,,,,0.130434783,0.232736573,0.31884058,0.448025987,FALSE,FALSE
1467,1467,37,12,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china,FALSE,,,,0.347826087,0.528205128,1.231884058,0.994202899,FALSE,FALSE
1468,1468,21,10,"shanghai, china",mandarin49,mandarin,male,1736,china,FALSE,,,,0.304347826,0.467178176,0.550724638,0.72517445,FALSE,FALSE
1469,1469,31,12,"beijing, china",mandarin5,mandarin,female,260,china,FALSE,,,,0.217391304,0.31758034,0.347826087,0.548494983,FALSE,FALSE
1470,1470,25,9,"hsinchu, taiwan",mandarin50,mandarin,male,1788,taiwan,FALSE,,,,0.231884058,0.401321398,0.449275362,0.564009662,FALSE,FALSE
1471,1471,25,10,"tianjin, hebei, china",mandarin51,mandarin,male,1792,china,FALSE,,,,0.15942029,0.293425751,0.275362319,0.424890729,FALSE,FALSE
1472,1472,26,6,"shaoxing, zhejiang, china",mandarin52,mandarin,female,1793,china,FALSE,,,,0.231884058,0.387523629,0.449275362,0.626381724,FALSE,FALSE
1473,1473,38,13,"ningbo, zhejiang, china",mandarin53,mandarin,female,1817,china,FALSE,,,,0.086956522,0.127024723,0.144927536,0.247025741,FALSE,FALSE
1474,1474,25,10,"chengdu, sichuan, china",mandarin54,mandarin,female,1900,china,FALSE,,,,0.072463768,0.127024723,0.115942029,0.1951114,FALSE,FALSE
1475,1475,25,13,"loudi, hunan, china",mandarin55,mandarin,female,1909,china,FALSE,,,,0.304347826,0.461490683,0.52173913,0.677905945,FALSE,FALSE
1476,1476,26,11,"baoding, hebei, china",mandarin56,mandarin,female,1910,china,FALSE,,,,0.202898551,0.327329193,0.173913043,0.275585284,TRUE,TRUE
1477,1477,20,12,"shanghai, china",mandarin57,mandarin,male,1990,china,FALSE,,,,0.144927536,0.258098892,0.173913043,0.275585284,FALSE,FALSE
1478,1478,23,7,"superior, colorado, usa",mandarin58,mandarin,male,2000,usa,FALSE,,,,0.072463768,0.098136646,0.246376812,0.324337831,FALSE,FALSE
1479,1479,20,6,"kunming, yunnan, china",mandarin59,mandarin,female,2019,china,FALSE,,,,0.217391304,0.318253036,0.405797101,0.516241879,FALSE,FALSE
1480,1480,28,12,"le shan, sichuan, china",mandarin6,mandarin,female,261,china,FALSE,,,,0.202898551,0.336803429,0.304347826,0.47826087,FALSE,FALSE
1481,1481,41,13,"guiyang, guizhou, china",mandarin60,mandarin,female,2109,china,FALSE,,,,0.260869565,0.349951691,0.260869565,0.392385897,FALSE,FALSE
1482,1482,33,16,"shangrao, jiangxi, china",mandarin61,mandarin,female,2116,china,FALSE,,,,0.057971014,0.086091283,0.275362319,0.35300207,FALSE,FALSE
1483,1483,24,7,"shanghai, china",mandarin62,mandarin,male,2117,china,FALSE,,,,0.115942029,0.17826087,0.202898551,0.286561265,FALSE,FALSE
1484,1484,27,12,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,FALSE,,,,0.15942029,0.272333982,0.15942029,0.272333982,TRUE,FALSE
1485,1485,24,10,"fuzhou, fujian, china",mandarin64,mandarin,female,2129,china,FALSE,,,,0.202898551,0.325529543,0.405797101,0.531493868,FALSE,FALSE
1486,1486,20,5,"tianjin, hebei, china",mandarin65,mandarin,female,2173,china,FALSE,,,,0.072463768,0.125258799,0.275362319,0.459225611,FALSE,FALSE
1487,1487,22,5,"berkeley, california, usa",mandarin7,mandarin,male,262,usa,FALSE,,,,0.115942029,0.182916118,0.130434783,0.1951114,FALSE,FALSE
1488,1488,29,12,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,FALSE,,,,0.31884058,0.501622323,0.376811594,0.568338907,FALSE,FALSE
1489,1489,38,12,"shanghai, china",mandarin9,mandarin,male,451,china,FALSE,,,,0.347826087,0.52217175,0.536231884,0.656899811,FALSE,FALSE
1490,1490,36,9,"freetown, sierra leone",mandingo1,mandingo,male,263,sierra leone,FALSE,,,,0.231884058,0.318373072,0.31884058,0.461430575,FALSE,FALSE
1491,1491,23,12,"ziguinchor, senegal",mandinka1,mandinka,male,789,senegal,FALSE,,,,0.086956522,0.11258139,0.391304348,0.467391304,FALSE,FALSE
1492,1492,27,15,"goudomp, senegal",mankanya1,mankanya,male,790,senegal,FALSE,,,,0.47826087,0.723785166,0.637681159,0.773550725,FALSE,FALSE
1493,1493,21,3,"bombay, india",marathi1,marathi,female,264,india,FALSE,,,,0.028985507,0.042650104,0.072463768,0.125258799,FALSE,FALSE
1494,1494,28,10,"madras, india",marathi2,marathi,male,265,india,FALSE,,,,0.101449275,0.151966874,0.086956522,0.125258799,TRUE,TRUE
1495,1495,31,2,"bombay, india",marathi3,marathi,male,837,india,FALSE,,,,0,0,0.086956522,0.128458498,FALSE,FALSE
1496,1496,21,5,"port louis, mauritius",mauritian1,mauritian,male,266,mauritius,FALSE,,,,0.275362319,0.336193745,0.275362319,0.369240753,TRUE,FALSE
1497,1497,48,7,"grand port, mauritius",mauritian2,mauritian,male,1935,mauritius,FALSE,,,,0.072463768,0.113995241,0.086956522,0.128458498,FALSE,FALSE
1498,1498,35,5,"harbel, liberia",mende1,mende,male,436,liberia,FALSE,,,,0.130434783,0.229606625,0.260869565,0.397101449,FALSE,FALSE
1499,1499,21,2,"freetown, sierra leone",mende2,mende,female,603,sierra leone,FALSE,,,,0.362318841,0.529198636,3.579710145,0.942608696,FALSE,FALSE
1500,1500,32,5,"freetown, sierra leone",mende3,mende,male,1986,sierra leone,FALSE,,,,0.289855072,0.43458132,0.492753623,0.6712292,FALSE,FALSE
1501,1501,18,8,"krinkrin, rio coco, nicaragua",miskito1,miskito,male,2067,nicaragua,FALSE,,,,0.246376812,0.382527046,0.52173913,0.656899811,FALSE,FALSE
1502,1502,18,13,"kum, rio coco, nicaragua",miskito10,miskito,male,2090,nicaragua,FALSE,,,,0.52173913,0.724436393,0.884057971,0.928651059,FALSE,FALSE
1503,1503,18,11,"bilwi, puerto cabezas, nicaragua",miskito11,miskito,female,2093,nicaragua,FALSE,,,,0.376811594,0.600043262,0.768115942,0.919344675,FALSE,FALSE
1504,1504,18,7,"bilwi, puerto cabezas, nicaragua",miskito2,miskito,female,2068,nicaragua,FALSE,,,,0.086956522,0.154092072,0.289855072,0.424890729,FALSE,FALSE
1505,1505,32,14,"bilwi, puerto cabezas, nicaragua",miskito3,miskito,male,2069,nicaragua,FALSE,,,,0.043478261,0.070600414,0.15942029,0.26130874,FALSE,FALSE
1506,1506,18,15,"bilwi, puerto cabezas, nicaragua",miskito4,miskito,male,2070,nicaragua,FALSE,,,,0.260869565,0.392385897,0.579710145,0.744245524,FALSE,FALSE
1507,1507,18,7,"bilwi, puerto cabezas, nicaragua",miskito5,miskito,female,2071,nicaragua,FALSE,,,,0.188405797,0.34131485,0.391304348,0.580745342,FALSE,FALSE
1508,1508,19,12,"bilwi, puerto cabezas, nicaragua",miskito6,miskito,male,2082,nicaragua,FALSE,,,,0.246376812,0.396273292,0.376811594,0.489855072,FALSE,FALSE
1509,1509,20,15,"bilwi, puerto cabezas, nicaragua",miskito7,miskito,male,2083,nicaragua,FALSE,,,,0.391304348,0.580745342,0.492753623,0.669323671,FALSE,FALSE
1510,1510,18,12,"walakitang, rio coco, nicaragua",miskito8,miskito,male,2088,nicaragua,FALSE,,,,0.463768116,0.685093168,1.623188406,0.995540691,FALSE,FALSE
1511,1511,40,38,"bilwi, puerto cabezas, nicaragua",miskito9,miskito,male,2089,nicaragua,FALSE,,,,0.202898551,0.307544757,0.246376812,0.406236276,FALSE,FALSE
1512,1512,37,6,"mandalay, myanmar",mizo1,mizo,male,2072,myanmar,FALSE,,,,0.130434783,0.229606625,0.115942029,0.218441504,TRUE,TRUE
1513,1513,54,15,"mango, togo",moba1,moba,male,999,togo,FALSE,,,,0.202898551,0.322866345,0.637681159,0.772160431,FALSE,FALSE
1514,1514,18,15,"ulaanbaatar, mongolia",mongolian1,mongolian,female,267,mongolia,FALSE,,,,0.072463768,0.139676539,0.275362319,0.375312344,FALSE,FALSE
1515,1515,22,17,"ulaanbaatar, mongolia",mongolian2,mongolian,male,268,mongolia,FALSE,,,,0.115942029,0.139676539,0.449275362,0.537981009,FALSE,FALSE
1516,1516,38,10,"ulaanbaatar, mongolia",mongolian3,mongolian,male,762,mongolia,FALSE,,,,0.101449275,0.180733163,0.449275362,0.554733272,FALSE,FALSE
1517,1517,19,15,"ulaanbaatar, mongolia",mongolian4,mongolian,male,1024,mongolia,FALSE,,,,0.028985507,0.042650104,0.231884058,0.325529543,FALSE,FALSE
1518,1518,23,9,"sofia, bulgaria",mongolian5,mongolian,male,1135,bulgaria,FALSE,,,,0.028985507,0.057130855,0.260869565,0.382038489,FALSE,FALSE
1519,1519,29,26,"sukhbaatar, mongolia",mongolian6,mongolian,female,1199,mongolia,FALSE,,,,0.15942029,0.247025741,0.188405797,0.252587992,FALSE,FALSE
1520,1520,28,28,"darhan, mongolia",mongolian7,mongolian,female,1811,mongolia,FALSE,,,,0.362318841,0.461490683,0.594202899,0.708658491,FALSE,FALSE
1521,1521,25,5,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,FALSE,,,,0.130434783,0.175523349,0.15942029,0.226132965,FALSE,FALSE
1522,1522,19,5,"yekaterinburg, russia",mongolian9,mongolian,male,1896,russia,FALSE,,,,0.043478261,0.057754705,0.115942029,0.157382246,FALSE,FALSE
1523,1523,29,12,"tenkodogo, burkina faso",moore1,moore,female,269,burkina faso,FALSE,,,,0.101449275,0.180733163,0.202898551,0.256939327,FALSE,FALSE
1524,1524,21,6,"weno, chuuk, federated states of micronesia",mortlockese1,mortlockese,male,270,federated states of micronesia,FALSE,,,,0.072463768,0.113995241,0.15942029,0.238224638,FALSE,FALSE
1525,1525,44,12,"rehoboth, namibia",nama1,nama,male,1104,namibia,FALSE,,,,0.043478261,0.085066163,0.202898551,0.281301972,FALSE,FALSE
1526,1526,35,18,"eldoret, kenya",nandi1,nandi,male,1193,kenya,FALSE,,,,0.347826087,0.529699939,0.347826087,0.459225611,TRUE,TRUE
1527,1527,24,12,"shangri-la, yunnan, china",naxi1,naxi,female,2164,china,FALSE,,,,0.115942029,0.17826087,0.231884058,0.332620575,FALSE,FALSE
1528,1528,22,5,"katmandu, nepal",nepali1,nepali,female,271,nepal,FALSE,,,,0.115942029,0.18983466,0.31884058,0.47826087,FALSE,FALSE
1529,1529,23,3,"katmandu, nepal",nepali10,nepali,female,1770,nepal,FALSE,,,,0.057971014,0.085066163,0.260869565,0.401656315,FALSE,FALSE
1530,1530,24,20,"katmandu, nepal",nepali11,nepali,female,1865,nepal,FALSE,,,,0.289855072,0.448050623,0.724637681,0.831229547,FALSE,FALSE
1531,1531,26,6,"katmandu, nepal",nepali12,nepali,female,1978,nepal,FALSE,,,,0.130434783,0.229606625,0.347826087,0.526647966,FALSE,FALSE
1532,1532,25,5,"katmandu, nepal",nepali13,nepali,female,2021,nepal,FALSE,,,,0.086956522,0.154092072,0.246376812,0.397101449,FALSE,FALSE
1533,1533,37,14,"katmandu, nepal",nepali2,nepali,female,757,nepal,FALSE,,,,0.652173913,0.716717223,0.898550725,0.938618926,FALSE,FALSE
1534,1534,36,4,"dharan, nepal",nepali3,nepali,male,807,nepal,FALSE,,,,0.144927536,0.229606625,0.202898551,0.314990942,FALSE,FALSE
1535,1535,25,5,"pokhara, nepal",nepali4,nepali,male,830,nepal,FALSE,,,,0.15942029,0.268851082,0.362318841,0.507754894,FALSE,FALSE
1536,1536,39,9,"chisapani, nepal",nepali5,nepali,male,1495,nepal,FALSE,,,,0.144927536,0.226247987,0.289855072,0.397101449,FALSE,FALSE
1537,1537,24,6,"bhadrapur, nepal",nepali6,nepali,male,1499,nepal,FALSE,,,,0.101449275,0.180733163,0.971014493,0.980676329,FALSE,FALSE
1538,1538,19,7,"chitwan, nepal",nepali7,nepali,male,1513,nepal,FALSE,,,,0.188405797,0.303519669,0.347826087,0.561972745,FALSE,FALSE
1539,1539,20,5,"pokhara, nepal",nepali8,nepali,male,1514,nepal,FALSE,,,,0.115942029,0.1951114,0.333333333,0.520833333,FALSE,FALSE
1540,1540,36,10,"baglung, nepal",nepali9,nepali,male,1761,nepal,FALSE,,,,0.173913043,0.297209604,0.188405797,0.311374616,FALSE,FALSE
1541,1541,29,5,"katmandu, nepal",newari1,newari,male,707,nepal,FALSE,,,,0.565217391,0.687662579,0.52173913,0.665025978,TRUE,TRUE
1542,1542,41,15,"bota, cameroon",ngemba1,ngemba,male,581,cameroon,FALSE,,,,0.246376812,0.4099979,0.347826087,0.466425121,FALSE,FALSE
1543,1543,63,6,"bamenda, cameroon",ngemba2,ngemba,female,1871,cameroon,FALSE,,,,0.130434783,0.22128488,0.289855072,0.442586399,FALSE,FALSE
1544,1544,41,15,"bilwi, puerto cabezas, nicaragua",nicaragua,nicaragua,male,2084,nicaragua,TRUE,,,,1,1,1,1,FALSE,FALSE
1545,1545,33,10,"drammen, norway",norwegian1,norwegian,female,272,norway,FALSE,,,,0.115942029,0.218441504,0.231884058,0.373690078,FALSE,FALSE
1546,1546,55,12,"oslo, norway",norwegian2,norwegian,female,273,norway,FALSE,,,,0.057971014,0.086091283,0.115942029,0.182916118,FALSE,FALSE
1547,1547,19,5,"volda, norway",norwegian3,norwegian,male,274,norway,FALSE,,,,0.043478261,0.071611253,0.15942029,0.26130874,FALSE,FALSE
1548,1548,23,10,"lakselv, norway",norwegian4,norwegian,male,562,norway,FALSE,,,,0.043478261,0.085066163,0.202898551,0.292893876,FALSE,FALSE
1549,1549,41,9,"oslo, norway",norwegian5,norwegian,female,697,norway,FALSE,,,,0.072463768,0.127024723,0.15942029,0.249944259,FALSE,FALSE
1550,1550,29,10,"askim, norway",norwegian6,norwegian,male,1211,norway,FALSE,,,,0,0,0.130434783,0.197324415,FALSE,FALSE
1551,1551,30,15,"ayod, sudan",nuer1,nuer,male,1368,sudan,FALSE,,,,0.246376812,0.396273292,0.652173913,0.768115942,FALSE,FALSE
1552,1552,35,5,"bargarh, orissa, india",oriya1,oriya,male,475,india,FALSE,,,,0.347826087,0.548494983,0.52173913,0.723112128,FALSE,FALSE
1553,1553,32,6,"orissa, india",oriya2,oriya,male,1084,india,FALSE,,,,0.028985507,0.057130855,0.15942029,0.232736573,FALSE,FALSE
1554,1554,33,11,"wellga, ethiopia",oromo1,oromo,female,275,ethiopia,FALSE,,,,0.130434783,0.1951114,0.231884058,0.369240753,FALSE,FALSE
1555,1555,33,10,"yabello, burana, ethiopia",oromo2,oromo,male,1042,ethiopia,FALSE,,,,0.130434783,0.206947997,0.144927536,0.199217851,FALSE,TRUE
1556,1556,35,8,"dembi dollo, ethiopia",oromo3,oromo,female,1152,ethiopia,FALSE,,,,0.202898551,0.289446826,0.202898551,0.297209604,TRUE,FALSE
1557,1557,27,5,"willemstad, curacao",papiamentu1,papiamentu,female,1781,curacao,FALSE,,,,0.014492754,0.028775467,0.043478261,0.071611253,FALSE,FALSE
1558,1558,23,10,"willemstad, curacao",papiamentu2,papiamentu,male,1783,curacao,FALSE,,,,0.043478261,0.085066163,0.15942029,0.249944259,FALSE,FALSE
1559,1559,47,12,"kabul, kandahar, afghanistan",pashto1,pashto,female,696,afghanistan,FALSE,,,,0.057971014,0.086091283,0.173913043,0.283034953,FALSE,FALSE
1560,1560,26,5,"mansehra, pakistan",pashto10,pashto,female,1919,pakistan,FALSE,,,,0.028985507,0.043265132,0.130434783,0.22128488,FALSE,FALSE
