,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
760,43.0,0.0,"syracuse, new york, usa",english457,english,male,1555,usa,False,,,,0.2463768115942029,0.4013213981244672
761,22.0,0.0,"reno, nevada, usa",english458,english,female,1559,usa,False,,,,0.4057971014492754,0.6184295911745619
762,19.0,0.0,"charlotte, north carolina, usa",english459,english,male,1560,usa,False,,,,0.36231884057971014,0.555354267310789
763,73.0,0.0,"creswell, north carolina, usa",english46,english,male,106,usa,False,,,,0.2608695652173913,0.4130434782608695
764,19.0,0.0,"rutland, england, uk",english460,english,female,1561,uk,False,,,,0.30434782608695654,0.5160680529300568
765,44.0,0.0,"poughkeepsie, new york, usa",english461,english,female,1563,usa,False,,,,0.3188405797101449,0.5016223231667749
766,20.0,0.0,"paducah, kentucky, usa",english462,english,male,1564,usa,False,,,,0.18840579710144928,0.307544757033248
767,53.0,0.0,"brooklyn, new york, usa",english463,english,female,1571,usa,False,,,,0.08695652173913043,0.16635160680529315
768,27.0,0.0,"ottawa, ontario, canada",english464,english,male,1618,canada,False,,,,0.2753623188405797,0.4480506225760359
769,20.0,0.0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk,False,,,,0.3188405797101449,0.5089514066496164
770,18.0,0.0,"portland, maine, usa",english466,english,male,1637,usa,False,,,,0.2318840579710145,0.38752362948960295
771,23.0,1.0,"pozzuoli, italy",english467,english,male,1639,italy,False,,,,0.13043478260869565,0.21844150388573824
772,30.0,0.0,"myrtle beach, south carolina, usa",english468,english,male,1640,usa,False,,,,0.2028985507246377,0.3368034292712798
773,22.0,0.0,"knoxville, tennessee, usa",english469,english,male,1641,usa,False,,,,0.2898550724637681,0.4671781756180733
774,76.0,0.0,"plantersville, arkansas, usa",english47,english,female,107,usa,False,,,,0.3333333333333333,0.5229813664596273
775,21.0,0.0,"leighton buzzard, uk",english470,english,male,1642,uk,False,,,,0.5507246376811594,0.7533967391304348
776,26.0,0.0,"calgary, alberta, canada",english471,english,female,1648,canada,False,,,,0.30434782608695654,0.49569418189455994
777,26.0,0.0,"rota, spain",english472,english,male,1649,spain,False,,,,0.34782608695652173,0.5296999387630128
778,20.0,0.0,"nottingham, uk",english473,english,male,1650,uk,False,,,,0.42028985507246375,0.6469229153539173
779,33.0,0.0,"rochester, minnesota, usa",english474,english,female,1656,usa,False,,,,0.15942028985507245,0.2830349531116795
780,29.0,0.0,"ogden, utah, usa",english475,english,female,1657,usa,False,,,,0.2753623188405797,0.4614906832298137
781,64.0,0.0,"manchester, new hampshire, usa",english476,english,female,1658,usa,False,,,,0.2028985507246377,0.35072463768115936
782,31.0,0.0,"san diego, california, usa",english477,english,female,1659,usa,False,,,,0.14492753623188406,0.2580988917306053
783,19.0,0.0,"sydney, nova scotia, canada",english478,english,male,1661,canada,False,,,,0.2608695652173913,0.4373783257624919
784,64.0,0.0,"new york, new york, usa",english479,english,female,1664,usa,False,,,,0.2898550724637681,0.4882779198635976
785,26.0,0.0,"port moresby, national capital district, papua new guinea",english48,english,male,108,papua new guinea,False,,,,0.34782608695652173,0.5266479663394109
786,58.0,0.0,"winston-salem, north carolina, usa",english480,english,male,1665,usa,False,,,,0.2608695652173913,0.40999789960092425
787,88.0,0.0,"stringtown, oklahoma, usa",english481,english,female,1666,usa,False,,,,0.4492753623188406,0.5773252614199229
788,74.0,0.0,"yeadon, pennsylvania, usa",english482,english,female,1667,usa,False,,,,0.17391304347826086,0.3175803402646503
789,19.0,0.0,"boston, massachusetts, usa",english483,english,male,1668,usa,False,,,,0.2463768115942029,0.40999789960092425
790,24.0,0.0,"dublin, ireland",english484,english,male,1672,ireland,False,,,,0.2753623188405797,0.4373783257624919
791,20.0,0.0,"cromwell, connecticut, usa",english485,english,male,1674,usa,False,,,,0.18840579710144928,0.33162830349531114
792,53.0,0.0,"corentyne, guyana",english486,english,female,1683,guyana,False,,,,0.43478260869565216,0.63638330088687
793,22.0,0.0,"london, uk",english487,english,female,1688,uk,False,,,,0.6086956521739131,0.822463768115942
794,35.0,0.0,"irvine, scotland, uk",english488,english,female,1692,uk,False,,,,0.2463768115942029,0.41842650103519674
795,46.0,0.0,"kingston, jamaica",english489,english,female,1694,jamaica,False,,,,0.6521739130434783,0.8667945439045184
796,43.0,0.0,"castro valley, california, usa",english49,english,male,109,usa,False,,,,0.2028985507246377,0.341314849821466
797,18.0,0.0,"auckland, new zealand",english490,english,male,1709,new zealand,False,,,,0.4782608695652174,0.6829161176987264
798,79.0,0.0,"westmoreland, jamaica",english491,english,female,1713,jamaica,False,,,,0.5797101449275363,0.7961956521739131
799,22.0,0.0,"omaha, nebraska, usa",english492,english,female,1716,usa,False,,,,0.42028985507246375,0.6417306052855926
800,20.0,0.0,"miami, florida, usa",english493,english,male,1718,usa,False,,,,0.2028985507246377,0.36462927956311697
801,27.5,0.0,"findlay, ohio, usa",english494,english,male,1719,usa,False,,,,0.14492753623188406,0.25465838509316774
802,21.0,0.0,"kirkland, washington, usa",english495,english,male,1720,usa,False,,,,0.42028985507246375,0.6278180354267311
803,20.0,0.0,"london, england, uk",english496,english,male,1724,uk,False,,,,0.3188405797101449,0.4940711462450593
804,22.0,0.0,"cleveland, ohio, usa",english497,english,male,1726,usa,False,,,,0.15942028985507245,0.27929606625258796
805,27.0,0.0,"prince george, british columbia, canada",english498,english,male,1727,canada,False,,,,0.34782608695652173,0.5353535353535354
806,21.0,0.0,"st. paul, minnesota, usa",english499,english,female,1728,usa,False,,,,0.4057971014492754,0.6294896030245747
807,62.0,0.0,"fairfax, virginia, usa",english5,english,male,110,usa,False,,,,0.18840579710144928,0.29342575089266965
808,29.0,0.0,"baltic, south dakota, usa",english50,english,female,111,usa,False,,,,0.11594202898550725,0.20414078674948244
809,38.0,0.0,"albury, new south wales, australia",english500,english,male,1733,australia,False,,,,0.30434782608695654,0.5016223231667749
810,64.0,0.0,"pittsburgh, pennsylvania, usa",english501,english,female,1734,usa,False,,,,0.2608695652173913,0.43205208989708044
811,30.0,0.0,"farmington hills, michigan, usa",english502,english,female,1735,usa,False,,,,0.2753623188405797,0.45368620037807195
812,29.0,0.0,"benin city, nigeria",english503,english,female,1739,nigeria,False,,,,0.4057971014492754,0.6294896030245747
813,25.0,0.0,"west palm beach, florida, usa",english504,english,male,1786,usa,False,,,,0.2753623188405797,0.4401656314699792
814,50.0,0.0,"beirut, lebanon",english505,english,female,1798,lebanon,False,,,,0.17391304347826086,0.29342575089266965
815,30.0,0.0,"new orleans, louisiana, usa",english506,english,female,1799,usa,False,,,,0.13043478260869565,0.21535007144315177
816,21.0,0.0,"accra, ghana",english507,english,male,1800,ghana,False,,,,0.2898550724637681,0.4882779198635976
817,20.0,0.0,"winfield, illinois, usa",english508,english,female,1801,usa,False,,,,0.2028985507246377,0.31137461572244174
818,44.0,0.0,"coudersport, pennsylvania, usa",english509,english,female,1802,usa,False,,,,0.13043478260869565,0.2438563327032136
819,67.0,0.0,"detroit, michigan, usa",english51,english,male,112,usa,False,,,,0.13043478260869565,0.23273657289002558
820,66.0,0.0,"philadelphia, pennsylvania, usa",english510,english,female,1803,usa,False,,,,0.2463768115942029,0.4236999147485081
821,31.0,0.0,"montgomery, alabama, usa",english511,english,female,1818,usa,False,,,,0.17391304347826086,0.29342575089266965
822,54.0,0.0,"salina, kansas, usa",english512,english,female,1819,usa,False,,,,0.36231884057971014,0.5748792270531402
823,52.0,0.0,"bocas del toro, panama",english513,english,female,1856,panama,False,,,,0.36231884057971014,0.5553359683794467
824,57.0,0.0,"youngstown, ohio, usa",english514,english,male,1872,usa,False,,,,0.18840579710144928,0.307544757033248
825,55.0,0.0,"youngstown, ohio, usa",english515,english,female,1873,usa,False,,,,0.11594202898550725,0.20694799658994023
826,32.0,0.0,"dripping springs, texas, usa",english516,english,female,1875,usa,False,,,,0.2463768115942029,0.4047764849969382
827,33.0,0.0,"colorado springs, colorado, usa",english517,english,male,1876,usa,False,,,,0.30434782608695654,0.4882779198635976
828,24.0,0.0,"kells, meath, ireland",english518,english,male,1878,ireland,False,,,,0.4057971014492754,0.619338768115942
829,18.0,1.0,"karachi, pakistan",english519,english,female,1882,pakistan,False,,,,0.2318840579710145,0.35072463768115936
830,20.0,0.0,"calgary, alberta, canada",english52,english,male,113,canada,False,,,,0.15942028985507245,0.29342575089266965
831,47.0,0.0,"st. paul, minnesota, usa",english520,english,female,1884,usa,False,,,,0.057971014492753624,0.09953111679454385
832,25.0,0.0,"bethesda, maryland, usa",english521,english,female,1886,usa,False,,,,0.11594202898550725,0.20694799658994023
833,22.0,0.0,"bethpage, new york, usa",english522,english,female,1887,usa,False,,,,0.13043478260869565,0.22128487994808566
834,18.0,0.0,"madison, wisconsin, usa",english523,english,female,1888,usa,False,,,,0.17391304347826086,0.30351966873706004
835,19.0,0.0,"downers grove, illinois, usa",english524,english,male,1890,usa,False,,,,0.2898550724637681,0.4671781756180733
836,18.0,0.0,"albion, new york, usa",english525,english,female,1893,usa,False,,,,0.2463768115942029,0.4047764849969382
837,20.0,0.0,"woodbridge, virginia, usa",english526,english,male,1895,usa,False,,,,0.2463768115942029,0.3962732919254658
838,25.0,0.0,"wynnewood, pennsylvania, usa",english527,english,female,1907,usa,False,,,,0.17391304347826086,0.30351966873706004
839,52.0,0.0,"green bay, wisconsin, usa",english528,english,female,1908,usa,False,,,,0.15942028985507245,0.2723339822626001
840,29.0,0.0,"burlington, vermont, usa",english529,english,female,1925,usa,False,,,,0.15942028985507245,0.2830349531116795
841,63.0,0.0,"syracuse, new york, usa",english53,english,male,114,usa,False,,,,0.3188405797101449,0.5160680529300568
842,50.0,0.0,"detroit, michigan, usa",english530,english,female,1926,usa,False,,,,0.13043478260869565,0.23273657289002558
843,29.0,0.0,"nokesville, virginia, usa",english531,english,female,1928,usa,False,,,,0.13043478260869565,0.2438563327032136
844,23.0,0.0,"bristol, connecticut, usa",english532,english,female,1933,usa,False,,,,0.14492753623188406,0.25465838509316774
845,38.0,0.0,"fairfax, virginia, usa",english533,english,female,1934,usa,False,,,,0.08695652173913043,0.14146658014276448
846,29.0,0.0,"mineola, new york, usa",english534,english,female,1951,usa,False,,,,0.07246376811594203,0.13967653854232298
847,22.0,0.0,"plymouth, massachusetts, usa",english535,english,female,1955,usa,False,,,,0.17391304347826086,0.307544757033248
848,21.0,0.0,"richmond, virginia, usa",english536,english,female,1956,usa,False,,,,0.18840579710144928,0.307544757033248
849,21.0,0.0,"woodbridge, virginia, usa",english537,english,female,1957,usa,False,,,,0.15942028985507245,0.29342575089266965
850,20.0,0.0,"lyndhurst, virginia, usa",english538,english,female,1958,usa,False,,,,0.2608695652173913,0.4130434782608695
851,19.0,0.0,"orange county, california, usa",english539,english,female,1959,usa,False,,,,0.15942028985507245,0.2723339822626001
852,40.0,0.0,"new albany, indiana, usa",english54,english,female,115,usa,False,,,,0.17391304347826086,0.27929606625258796
853,18.0,0.0,"arlington, virginia, usa",english540,english,female,1960,usa,False,,,,0.15942028985507245,0.29342575089266965
854,27.0,0.0,"fort lauderdale, florida, usa",english541,english,female,1961,usa,False,,,,0.08695652173913043,0.16635160680529315
855,60.0,0.0,"toronto, ontario, canada",english542,english,male,1962,canada,False,,,,0.4492753623188406,0.6555706521739131
856,39.0,0.0,"vancouver, british columbia, canada",english543,english,female,1969,canada,False,,,,0.21739130434782608,0.38752362948960295
857,31.0,0.0,"hanover, new hampshire, usa",english544,english,male,1970,usa,False,,,,0.3333333333333333,0.5028985507246377
858,56.0,0.0,"tangier island, virginia, usa",english545,english,male,1995,usa,False,,,,0.6086956521739131,0.7981516488132745
859,43.0,0.0,"tangier island, virginia, usa",english546,english,female,1996,usa,False,,,,0.4927536231884058,0.7154150197628459
860,63.0,0.0,"tangier island, virginia, usa",english547,english,male,1997,usa,False,,,,0.4927536231884058,0.7082267689684569
861,61.0,0.0,"dublin, ireland",english548,english,male,2003,ireland,False,,,,0.5362318840579711,0.7354562155541948
862,19.0,0.0,"exminister, uk",english549,english,female,2012,uk,False,,,,0.2753623188405797,0.4480506225760359
863,53.0,0.0,"st. louis, missouri, usa",english55,english,female,116,usa,False,,,,0.15942028985507245,0.2723339822626001
864,82.0,0.0,"fredericksburg, virginia, usa",english550,english,male,2028,usa,False,,,,0.6521739130434783,0.8653576437587658
865,81.0,0.0,"king george, virginia, usa",english551,english,female,2029,usa,False,,,,0.4782608695652174,0.7082267689684569
866,23.0,0.0,"bethesda, maryland, usa",english552,english,female,2043,usa,False,,,,0.37681159420289856,0.5939833113746158
867,21.0,0.0,"nashville, tennessee, usa",english553,english,male,2046,usa,False,,,,0.11594202898550725,0.17826086956521747
868,22.0,0.0,"hoffman estates, illinois, usa",english554,english,female,2047,usa,False,,,,0.4492753623188406,0.6709928617780663
869,90.0,0.0,"brooklyn, new york, usa",english555,english,male,2049,usa,False,,,,0.5072463768115942,0.7316770186335404
870,84.0,0.0,"brooklyn, new york, usa",english556,english,female,2050,usa,False,,,,0.2318840579710145,0.4013213981244672
871,25.0,2.0,"sharjah, united arab emirates",english557,english,female,2053,united arab emirates,False,,,,0.2753623188405797,0.4671781756180733
872,23.0,0.0,"queens, new york, usa",english558,english,male,2055,usa,False,,,,0.36231884057971014,0.5490196078431373
873,19.0,0.0,"reston, virginia, usa",english559,english,female,2056,usa,False,,,,0.2318840579710145,0.3736900780379041
874,20.0,0.0,"londonderry, northern ireland, uk",english56,english,male,117,uk,False,,,,0.4057971014492754,0.600043261951114
875,22.0,0.0,"hartford, connecticut, usa",english560,english,female,2059,usa,False,,,,0.2753623188405797,0.4671781756180733
876,20.0,0.0,"yorktown, virginia, usa",english561,english,female,2060,usa,False,,,,0.2318840579710145,0.38752362948960295
877,30.0,0.0,"florence, south carolina, usa",english562,english,female,2061,usa,False,,,,0.3188405797101449,0.5089514066496164
878,32.0,0.0,"manassas, virginia, usa",english563,english,male,2074,usa,False,,,,0.13043478260869565,0.22128487994808566
879,52.0,0.0,"casper, wyoming, usa",english564,english,male,2077,usa,False,,,,0.11594202898550725,0.20694799658994023
880,27.0,0.0,"portland, oregon, usa",english565,english,female,2080,usa,False,,,,0.34782608695652173,0.5360218441503886
881,22.0,0.0,"derby, england, uk",english566,english,male,2081,uk,False,,,,0.4492753623188406,0.6922421142369992
882,24.0,0.0,"new york, new york, usa",english567,english,male,2101,usa,False,,,,0.21739130434782608,0.3737060041407868
883,86.0,0.0,"quincy, florida, usa",english568,english,female,2103,usa,False,,,,0.2898550724637681,0.45368620037807195
884,24.0,0.0,"sydney, australia",english569,english,male,2104,australia,False,,,,0.2318840579710145,0.4013213981244672
885,34.0,0.0,"birmingham 1, uk",english57,english,male,118,uk,False,,,,0.42028985507246375,0.6376811594202898
886,42.0,0.0,"parma, ohio, usa",english570,english,female,2106,usa,False,,,,0.18840579710144928,0.33162830349531114
887,39.0,0.0,"washington, dc, usa",english571,english,male,2113,usa,False,,,,0.30434782608695654,0.4896917738313942
